datetime,bitcoin_count,bitcoin_polarity,bitcoin_subjectivity,bitcoin_polarity_zeros,bitcoin_subjectivity_zeros,openPriceUsd,closePriceUsd,highPriceUsd,lowPriceUsd,volume,marketcap
2021-04-04 09:00:00+00:00,1910,0.28371800507204725,0.5159907384890559,0.18537037726345945,0.3680228061282236,58168.5669742346,58320.13284548,58320.13284548,58168.56697423,60004665447.0,1089019130640.0
2021-04-04 10:00:00+00:00,1966,0.27771853053533546,0.5360873213328383,0.17596115146885205,0.3712589013159637,58351.5987387433,58356.09327297,58386.43703959,58244.84494012,59802168388.0,1089692433237.0
2021-04-04 11:00:00+00:00,1762,0.2903492014097536,0.5164426214217878,0.1922950620968912,0.3778848449427715,58407.1487187867,58157.30542903,58452.6499983946,58157.30542903,59898115738.0,1085980436816.0
2021-04-04 12:00:00+00:00,1962,0.2791367120824285,0.5299413029959452,0.17486273662350446,0.3666004401970413,58136.895568359294,58443.03631398,58547.3805959821,57983.9173629706,60949829147.0,1091320668091.0
2021-04-04 13:00:00+00:00,2112,0.3066668914198666,0.5502713664320202,0.1982667182756692,0.3882448713265976,58430.0863019925,58797.11133659,58797.11133659,58430.0863019925,61598974565.0,1097932394904.0
2021-04-04 14:00:00+00:00,1918,0.2689592306445532,0.5601433941902908,0.1783406590889268,0.4002870870790616,58838.3852168461,58706.51308205,58908.07660332,58700.80327593519,61518796438.0,1096245387452.0
2021-04-04 15:00:00+00:00,1882,0.2777209430826005,0.5369705205266874,0.18642124466859575,0.3924646923727165,58708.1567021945,58423.75701997,58823.75152848059,58423.75701997,61650165229.0,1090965393589.0
2021-04-04 16:00:00+00:00,1928,0.2810490802455573,0.529762872595333,0.1917282343434216,0.3935045727703693,58387.82093544,58494.66402444,58494.6640244421,58341.54739101,61191696179.0,1092294961130.0
2021-04-04 17:00:00+00:00,1930,0.29700186867132194,0.5247814060949564,0.1895282194974652,0.3715231726332912,58526.315156654906,58586.83342117,58666.87564327,58526.31515665,59387125171.0,1094016078249.0
2021-04-04 18:00:00+00:00,1945,0.26675360877242016,0.5409141800998553,0.17629806173756188,0.3924678073656845,58623.1942860645,58534.96471328,58675.84419187,58493.0505457404,57079937694.0,1093050790455.0
